name,external_id
Organ donation and tissue bank,organ_donation_and_tissue_bank
Organic drug store,organic_drug_store
Organic farm,organic_farm
Organic food store,organic_food_store
Organic restaurant,organic_restaurant
Organic shop,organic_store
Oriental goods store,oriental_goods_store
Oriental medicine clinic,oriental_medicine_clinic
Oriental medicine store,oriental_medicine_store
Oriental rug store,oriental_rug_store
Orphan asylum,orphan_asylum
Orphanage,orphanage
Orthodontist,orthodontist
Orthodox church,orthodox_church
Orthodox synagogue,orthodox_synagogue
Orthopedic clinic,orthopedic_clinic
Orthopedic shoe store,orthopedic_shoe_store
Orthopedic surgeon,orthopedic_surgeon
Orthoptist,orthoptist
Orthotics & prosthetics service,orthotics_and_prosthetics_service
Osteopath,osteopath
Otolaryngologist,otolaryngologist
Otolaryngology clinic,otolaryngology_clinic
Outboard motor store,outboard_motor_store
Outdoor activity organiser,outdoor_activity_organizer
Outdoor bath,outdoor_bath
Outdoor clothing and equipment shop,outdoor_clothing_and_equipment_shop
Outdoor equestrian facility,outdoor_equestrian_facility
Outdoor furniture store,outdoor_furniture_store
Outdoor movie theater,outdoor_movie_theatre
Outdoor sports store,outdoor_sports_store
Outdoor swimming pool,outdoor_swimming_pool
Outerwear store,outerwear_store
Outlet mall,outlet_mall
Outlet store,outlet_store
Oxygen cocktail spot,oxygen_cocktail_spot
Oxygen equipment supplier,oxygen_equipment_supplier
Oyster bar restaurant,oyster_bar_restaurant
Oyster supplier,oyster_supplier
PVC industry,pvc_industry
PVC windows supplier,pvc_windows_supplier
Paan shop,paan_shop
Pachinko parlor,pachinko
Pacific Northwest restaurant (Canada),canadian_pacific_northwest_restaurant
Pacific Northwest restaurant (US),us_pacific_northwest_restaurant
Pacific Rim restaurant,pacific_rim_restaurant
Package locker,package_locker
Packaging company,packaging_company
Packaging machinery,packaging_machinery
Packaging supply store,packaging_supply_store
Padang restaurant,padang_restaurant
Padel club,padel_club
Padel court,padel_court
Pagoda,pagoda
Pain control clinic,pain_control_clinic
Pain management physician,pain_management_physician
Paint manufacturer,paint_manufacturer
Paint store,paint_store
Paint stripping service,paint_stripping_company
Paintball center,paintball_center
Paintball store,paintball_store
Painter,painter
Painting,painting
Painting lessons,painting_lessons
Painting studio,painting_studio
Paintings store,paintings_store
Paisa restaurant,paisa_restaurant
Pakistani restaurant,pakistani_restaurant
Palatine restaurant,palatine_restaurant
Pallet supplier,pallet_supplier
Pan-Asian restaurant,pan_asian_restaurant
Pan-Latin restaurant,pan_latin_restaurant
Pancake restaurant,pancake_house
Panipuri shop,panipuri_shop
Paper bag supplier,paper_bag_supplier
Paper distributor,paper_distributor
Paper exporter,paper_exporter
Paper mill,paper_mill
Paper shredding machine supplier,paper_shredding_machine_supplier
Paper store,paper_store
Paraguayan restaurant,paraguayan_restaurant
Paralegal services provider,paralegal_services_provider
Parapharmacy,parapharmacy
Parasailing ride operator,parasailing_ride_service
Parish,parish
Park,park
Park & ride,park_and_ride
Parking garage,parking_garage
Parking lot,parking_lot
Parking lot for bicycles,parking_lot_for_bicycles
Parking lot for motorcycles,parking_lot_for_motorcycle
Parkour spot,parkour_spot
Parochial school,parochial_school
Parsi restaurant,parsi_restaurant
Parsi temple,parsi_temple
Part time daycare,part_time_daycare
Party equipment rental service,party_equipment_rental_service
Party planner,party_planner
Party store,party_store
Passport agent,passport_agent
Passport office,passport_office
Passport photo processor,passport_photo_processor
Pasta shop,pasta_shop
Pastry shop,pastry_shop
Patent attorney,patent_attorney
Patent office,patent_office
Paternity testing service,paternity_testing_service
Pathologist,pathologist
Patients support association,patients_support_association
Patio enclosure supplier,patio_enclosure_supplier
Patisserie,patisserie
Paving contractor,paving_contractor
Paving materials supplier,paving_materials_supplier
Pawn shop,pawn_shop
Pay by weight restaurant,pay_by_weight_restaurant
Payment terminal,payment_terminal
Payroll service,payroll_service
Pecel lele restaurant,pecel_lele_restaurant
Pediatric cardiologist,pediatric_cardiologist
Pediatric dentist,pediatric_dentist
Pediatric dermatologist,pediatric_dermatologist
Pediatric endocrinologist,pediatric_endocrinologist
Pediatric gastroenterologist,pediatric_gastroenterologist
Pediatric hematologist,pediatric_hematologist
Pediatric nephrologist,pediatric_nephrologist
Pediatric neurologist,pediatric_neurologist
Pediatric oncologist,pediatric_oncologist
Pediatric ophthalmologist,pediatric_ophthalmologist
Pediatric orthopedic surgeon,pediatric_orthopedic_surgeon
Pediatric pulmonologist,pediatric_pulmonologist
Pediatric rheumatologist,pediatric_rheumatologist
Pediatric surgeon,pediatric_surgeon
Pediatric urologist,pediatric_urologist
Pediatrician,pediatrician
Pempek restaurant,pempek_restaurant
Pen store,pen_store
Pennsylvania Dutch restaurant,pennsylvania_dutch_restaurant
Pension office,pension_office
Pentecostal church,pentecostal_church
Performing arts group,performing_arts_group
Performing arts theater,performing_arts_theater
Perfume store,perfume_store
Perinatal center,perinatal_center
Periodontist,periodontist
Permanent make-up clinic,permanent_make_up_clinic
Persian restaurant,persian_restaurant
Personal injury attorney,personal_injury_lawyer
Personal trainer,personal_trainer
Personal watercraft dealer,personal_watercraft_dealer
Peruvian restaurant,peruvian_restaurant
Pest control service,pest_control_service
Pet adoption service,pet_adoption_service
Pet boarding service,pet_boarding_service
Pet cemetery,pet_cemetery
Pet friendly accommodation,pet_friendly_accommodation
Pet funeral service,pet_funeral_services
Pet groomer,pet_groomer
Pet moving service,pet_moving_service
Pet sitter,pet_sitter
Pet store,pet_store
Pet supply store,pet_supply_store
Pet trainer,pet_trainer
Petrochemical engineering service,petrochemical_engineer
Petroleum products company,petroleum_products_company
Peugeot dealer,peugeot_dealer
Pharmaceutical company,pharmaceutical_company
Pharmaceutical lab,pharmaceutical_lab
Pharmaceutical products wholesaler,pharmaceutical_products_wholesaler
Pharmacy,pharmacy
Philharmonic hall,philharmonic_hall
Pho restaurant,pho_restaurant
Phone repair service,phone_repair_service
Photo agency,photo_agency
Photo booth,photo_booth
Photo lab,photo_lab
Photo restoration service,photo_restoration_service
Photo shop,photo_shop
Photocopiers supplier,photocopiers_supplier
Photographer,photographer
Photography class,photography_class
Photography school,photography_school
Photography service,photography_service
Photography studio,photography_studio
Physiatrist,physiatrist
Physical examination center,physical_examination_center
Physical fitness program,physical_fitness_program
Physical therapist,physiotherapist
Physical therapy clinic,physiotherapy_center
Physician assistant,physician_assistant
Physician referral service,physician_referral_service
Physiotherapy equipment supplier,physiotherapy_equip_supplier
Piano bar,piano_bar
Piano instructor,piano_instructor
Piano maker,piano_maker
Piano moving service,piano_moving_service
Piano repair service,piano_repair_service
Piano store,piano_store
Piano tuning service,piano_tuning_service
Pick your own farm produce,pick_your_own_farm_produce
Pickleball court,pickleball_court
Picnic ground,picnic_ground
Picture frame shop,picture_frame_shop
Pie shop,pie_shop
Piedmontese restaurant,piedmontese_restaurant
Pig farm,pig_farm
Pilaf restaurant,pilaf_restaurant
Pilates studio,pilates_studio
Pile driving service,pile_driver
Pilgrimage place,pilgrimages_place
Pinball machine supplier,pinball_machine_supplier
Pine furniture shop,pine_furniture_shop
Pipe supplier,pipe_supplier
Pizza delivery,pizza_delivery_service
Pizza restaurant,pizza_restaurant
Pizza takeaway,pizzatakeaway
Piñatas supplier,pinatas_supplier
Place of worship,place_of_worship
Planetarium,planetarium
Plant and machinery hire,plant_and_machinery_hire
Plant nursery,plant_nursery
Plast window store,plast_window_store
Plasterer,plaster_contractor
Plastic bag supplier,plastic_bag_supplier
Plastic bags wholesaler,plastic_bags_wholesaler
Plastic fabrication company,plastic_fabrication_company
Plastic injection molding service,plastic_injection_molding_service
Plastic products supplier,plastic_products_supplier
Plastic products wholesaler,plastic_wholesaler
Plastic resin manufacturer,plastic_resin_manufacturer
Plastic surgeon,plastic_surgeon
Plastic surgery clinic,plastic_surgery_clinic
Plating service,plating_service
Play school,play_school
Playground,playground
Playground equipment supplier,playground_equipment_supplier
Playgroup,playgroup
Plumber,plumber
Plumbing supply store,plumbing_supply_store
Plus size clothing store,plus_size_clothing_store
Plywood supplier,plywood_supplier
Pneumatic tools supplier,pneumatic_tools_supplier
Podiatrist,podiatrist
Poke bar,poke_bar
Police academy,police_academy
Police supply store,police_supply_store
Polish restaurant,polish_restaurant
Political party office,political_party
Polo club,polo_club
Polygraph service,polygraph_service
Polymer supplier,polymer_supplier
Polynesian restaurant,polynesian_restaurant
Polytechnic institute,polytechnic_school
Polythene and plastic sheeting supplier,polythene_and_plastic_sheeting_supplier
Pond contractor,pond_contractor
Pond fish supplier,pond_fish_supplier
Pond supply store,pond_supply_store
Pontiac dealer,pontiac_dealer
Pony club,pony_club
Pony ride service,pony_ride_service
Pool academy,pool_academy
Pool billard club,pool_billard_club
Pool cleaning service,pool_cleaning_service
Pool hall,pool_hall
Popcorn store,popcorn_store
Porridge restaurant,porridge_restaurant
Porsche dealer,porsche_dealer
Port authority,port_authority
Port operating company,port_operating_company
Portable building manufacturer,portable_building_manufacturer
Portable toilet supplier,portable_toilet_supplier
Portrait studio,portrait_studio
Portuguese restaurant,portuguese_restaurant
Post office,post_office
Poster store,poster_store
Pottery classes,pottery_classes
Pottery manufacturer,pottery_manufacturer
Pottery store,pottery_store
Poultry farm,poultry_farm
Poultry store,poultry_store
Powder coating service,powder_coating_service
Power plant consultant,power_plant_consultant
Power plant equipment supplier,power_plant_equipment_supplier
Power station,power_plant
Powersports vehicle dealer,powersports_vehicle_dealer
Pozole restaurant,pozole_restaurant
Po’ boys restaurant,po_boys_restaurant
Prawn fishing,prawn_fishing
Pre gymnasium school,pre_gymnasium_school
Precision engineer,precision_engineer
Prefabricated house companies,prefabricated_house_companies
Pregnancy care center,pregnancy_care_center
Preparatory school,preparatory_school
Presbyterian church,presbyterian_church
Preschool,preschool
Press advisory,press_advisory
Pressure washing service,pressure_washing_service
Pretzel store,pretzel_store
Priest,priest
Primary school,primary_school
Print shop,print_shop
Printed music publisher,printed_music_publisher
Printer ink refill store,printer_ink_refill_store
Printer repair service,printer_repair_service
Printing equipment and supplies,printing_equipment_and_supplies
Printing equipment supplier,printing_equipment_supplier
Prison,prison
Private college,private_college
Private educational institution,private_school
Private equity firm,private_equity_firm
Private golf course,private_golf_course
Private hospital,private_hospital
Private investigator,private_investigator
Private sector bank,private_sector_bank
Private tutor,private_tutor
Private university,private_university
Probation office,probation_office
Process server,process_server
Proctologist,proctologist
Produce market,produce_market
Produce wholesaler,produce_wholesaler
Professional and hobby associations,professional_and_hobby_associations
Professional organizer,professional_organizer
Promotional products supplier,promotional_products_supplier
Propane supplier,propane_supplier
Propeller shop,propeller_shop
Property administration service,property_administrator
Property investment company,property_investment
Property maintenance,property_maintenance
Property management company,property_management_company
Prosthetics,prosthetics
Prosthodontist,prosthodontist
Protective clothing supplier,protective_clothing_supplier
Protestant church,protestant_church
Provence restaurant,provence_restaurant
Provincial council,provincial_council
Psychiatric hospital,psychiatric_hospital
Psychiatrist,psychiatrist
Psychic,psychic
Psychoanalyst,psychoanalyst
Psychologist,psychologist
Psychomotor therapist,psychomotor_therapist
Psychoneurological specialized clinic,psychoneurological_specialized_clinic
Psychopedagogy clinic,psychopedagogy_clinic
Psychosomatic medical practitioner,psychosomatic_medical_practitioner
Psychotherapist,psychotherapist
Pub,pub
Public bath,public_bath
Public bathroom,public_bathroom
Public defender's office,public_defenders_office
Public educational institution,public_school
Public golf course,public_golf_course
Public health department,public_health_department
Public housing,public_housing
Public library,public_library
Public medical center,public_medical_center
Public parking space,public_parking_space
Public prosecutors office,public_prosecutors_office
Public relations firm,public_relations_firm
Public safety office,public_safety_office
Public sauna,public_sauna
Public sector bank,public_sector_bank
Public swimming pool,public_swimming_pool
Public university,public_university
Public wheelchair-accessible bathroom,public_wheelchair_accessible_bathroom
Public works department,public_works_department
Publisher,publisher
Pueblan restaurant,pueblan_restaurant
Puerto Rican restaurant,puerto_rican_restaurant
Pulmonologist,pulmonologist
Pump supplier,pump_supplier
Pumpkin patch,pumpkin_patch
Punjabi restaurant,punjabi_restaurant
Puppet theater,puppet_theater
Pyrotechnician,pyrotechnician
Qing fang market place,qing_fang_market_place
Quaker church,quaker_church
Quarry,quarry
Quilt shop,quilt_shop
Québécois restaurant,quebecois_restaurant
RV dealer,rv_dealer
RV park,rv_park
RV repair shop,rv_repair_shop
RV storage facility,rv_storage_facility
RV supply store,rv_supply_store
Race car dealer,race_car_dealer
Racecourse,race_course
Racing car parts store,racing_car_parts_store
Raclette restaurant,raclette_restaurant
Racquetball club,racquetball_club
Radiator repair service,radiator_repair_service
Radiator shop,radiator_shop
Radio broadcaster,radio_broadcaster
Radiologist,radiologist
Radiotherapist,radiotherapist
Raft trip outfitter,raft_trip_outfitter
Rafting,rafting
Rail museum,rail_museum
Railing contractor,railing_contractor
Railroad company,railroad_company
Railroad contractor,railroad_contractor
Railroad equipment supplier,railroad_equipment_supplier
Railroad ties supplier,railroad_ties_supplier
Railway services,railway_services
Rainwater tank supplier,rainwater_tank_supplier
Rajasthani restaurant,rajasthani_restaurant
Ram dealer,ram_dealer
Ramen restaurant,ramen_restaurant
Ranch,ranch
Rare book store,rare_book_store
Raw food restaurant,raw_food_restaurant
Ready mix concrete supplier,ready_mix_concrete_supplier
Real estate agency,real_estate_agency
Real estate agent,real_estate_agents
Real estate appraiser,real_estate_appraiser
Real estate attorney,real_estate_attorney
Real estate auctioneer,real_estate_auctioneer
Real estate consultant,real_estate_consultant
Real estate developer,real_estate_developer
Real estate rental agency,real_estate_rental_agency
Real estate school,real_estate_school
Real estate surveyor,real_estate_surveyor
Realschule (middle-tier secondary school),realschule
Reclamation centre,reclamation_centre
Record company,record_company
Record store,record_store
Recording studio,recording_studio
Records storage facility,record_storage_facility
Recreation center,recreation_center
Recreational vehicle rental agency,rv_rental_agency
Recruiter,recruiter
Rectory,rectory
Recycling center,recycling_center
Recycling drop-off location,recycling_drop_off_location
Reenactment site,reenactment_site
Reflexologist,reflexologist
Reform synagogue,reform_synagogue
Reformed church,reformed_church
Refrigerated transport service,refrigerated_transport_service
Refrigerator repair service,refrigerator_repair_service
Refrigerator store,refrigerator_store
Refugee camp,refugee_camp
Regional airport,regional_airport
Regional council,regional_council
Regional government office,regional_government_office
Registered general nurse,registered_general_nurse
Registration office,registration_office
Registry office,registry_office
Rehabilitation center,rehabilitation_center
Reiki therapist,reiki_therapist
Religious book store,religious_book_store
Religious destination,religious_destination
Religious goods store,religious_goods_store
Religious institution,religious_institution
Religious organization,religious_organization
Religious school,religious_school
Religious statue manufacturer,idol_manufacturer
Remodeler,remodeler
Renault dealer,renault_dealer
Renter's insurance agency,renters_insurance_agency
Repair service,repair_service
Reproductive health clinic,reproductive_health_clinic
Reptile store,reptile_store
Research and product development,research_and_product_development
Research engineer,research_engineer
Research foundation,research_foundation
Research institute,research_institute
Resident registration office,resident_registration_office
Residential college,residential_college
Residents association,residents_association
Resort hotel,resort_hotel
Rest stop,rest_stop
Restaurant,restaurant
Restaurant supply store,restaurant_supply_store
Resume service,resume_service
Retail space rental agency,retail_space_rental_agency
Retaining wall supplier,retaining_wall_supplier
Retirement community,retirement_community
Retirement home,retirement_home
Retreat center,retreat_center
Rheumatologist,rheumatologist
Rice cake shop,rice_cake_shop
Rice cracker shop,rice_cracker_shop
Rice mill,rice_mill
Rice restaurant,rice_restaurant
Rice shop,rice_shop
Rice wholesaler,rice_wholesaler
River port,river_port
Road construction company,road_construction_company
Road construction machine repair service,road_construction_machine_repair_service
Road cycling,road_cycling
Road safety town,road_safety_town
Roads ports and canals engineers association,roads_ports_and_canals_engineers_association
Rock climbing,rock_climbing
Rock climbing gym,rock_climbing_centre
Rock climbing instructor,rock_climbing_instructor
Rock music club,rock_music_club
Rock shop,rock_shop
Rodeo,rodeo
Rolled metal products supplier,rolled_metal_products_supplier
Roller coaster,roller_coaster
Roller skating club,roller_skating_club
Roller skating rink,roller_skating_rink
Rolls-Royce dealer,rolls_royce_dealer
Roman restaurant,roman_restaurant
Romanian restaurant,romanian_restaurant
Roofing contractor,roofing_contractor
Roofing supply store,roofing_supply_store
Roommate referral service,roommate_referral_service
Rowing area,rowing_area
Rowing club,rowing_club
Rsl club,rsl_club
Rubber products supplier,rubber_products_supplier
Rubber stamp store,rubber_stamp_store
Rug store,rug_store
Rugby,rugby
Rugby club,rugby_club
Rugby field,rugby_field
Rugby league club,rugby_league_club
Rugby store,rugby_store
Running store,running_store
Russian Orthodox church,russian_orthodox_church
Russian grocery store,russian_grocery_store
Russian restaurant,russian_restaurant
Rustic furniture store,rustic_furniture_store
Ryotei restaurant,japanese_high_quality_restaurant
SCUBA instructor,scuba_instructor
SCUBA tour agency,scuba_tour_agency
STD clinic,std_clinic
STD testing service,std_testing_service
Saab dealer,saab_dealer
Sacem,sacem
Saddlery,saddlery
Safe & vault shop,safe_and_vault_shop
Safety equipment supplier,safety_equipment_supplier
Sailing club,sailing_club
Sailing event area,sailing_event_area
Sailing school,sailing_school
Sailmaker,sailmaker
Sake brewery,sake_brewery
Salad shop,salad_shop
Salsa bar,salsa_bar
Salsa classes,salsa_classes
Salvadoran restaurant,salvadoran_restaurant
Salvage dealer,salvage_dealer
Salvage yard,salvage_yard
Samba school,samba_school
Sambo school,sambo_school
Sambodrome,sambodrome
Sand & gravel supplier,sand_and_gravel_supplier
Sand plant,sand_plant
Sandblasting service,sandblasting_service
Sandwich shop,sandwich_shop
Sanitary inspection,sanitary_inspection
Sanitation service,sanitation_service
Sardinian restaurant,sardinian_restaurant
Saree Shop,saree_shop
Satay restaurant,satay_restaurant
Satellite communication service,satellite_communication_service
Saturn dealer,saturn_dealer
Sauna,sauna
Sauna club,sauna_club
Sauna store,sauna_store
Savings bank,savings_bank
Saw mill,saw_mill
Saw sharpening service,saw_sharpening_service
Scaffolding rental service,scaffolding_rental_service
Scaffolding service,scaffolder
Scale model club,scale_model_club
Scale repair service,scale_repair_service
Scale supplier,scale_supplier
Scandinavian restaurant,scandinavian_restaurant
Scenic spot,scenic_spot
Scenography company,scenography_company
School,school
School administrator,school_administrator
School bus service,school_bus_service
School center,school_center
School district office,school_district_office
School for the deaf,school_for_the_deaf
School for the visually impaired,blind_school
School house,school_house
School lunch center,school_lunch_center
School supply store,school_supply_store
Science academy,science_academy
Science museum,science_museum
Scientific equipment supplier,scientific_equipment_supplier
Scooter rental service,scooter_rental_service
Scooter repair shop,scooter_repair_shop
Scottish restaurant,scottish_restaurant
Scout hall,scout_hall
Scout home,scout_home
Scouting,scouting
Scrap metal dealer,scrap_metal_dealer
Scrapbooking store,scrapbooking_store
Screen printer,screen_printer
Screen printing shop,screen_printing_shop
Screen printing supply store,screen_printing_supply_store
Screen repair service,screen_repair_service
Screen store,screen_store
Screw supplier,screw_supplier
Sculptor,sculptor
Sculpture,sculpture
Sculpture museum,sculpture_museum
Seafood donburi restaurant,seafood_donburi
Seafood farm,seafood_farm
Seafood market,seafood_market
Seafood restaurant,seafood_restaurant
Seafood wholesaler,seafood_wholesaler
Seal shop,seal_shop
Seaplane base,seaplane_base
Seasonal goods store,seasonal_goods_store
Seat dealer,seat_dealer
Seblak restaurant,seblak_restaurant
Second hand store,second_hand_shop
Secondary school,secondary_school
Secondary school (Germany),secondary_school_three
Security guard service,security_guard_service
Security service,security_service
Security system installation service,security_system_installer
Security system supplier,security_system_supplier
Seed supplier,seed_supplier
Seitai,seitai
Self defense school,self_defense_school
Self service car wash,self_service_car_wash
Self service health station,self_service_health_station
Self service restaurant,self_service_restaurant
Self-storage facility,self_storage_facility
Semi conductor supplier,semi_conductor_supplier
Seminary,seminary
Senior citizen center,senior_citizen_center
Senior high school,senior_high_school
Septic system service,septic_system_service
Serbian restaurant,serbian_restaurant
Serviced accommodation,serviced_accommodation
Serviced apartment,serviced_apartment
Seventh-day Adventist church,seventh_day_adventist_church
Sewage disposal service,sewage_disposal_service
Sewage treatment plant,sewage_treatment_plant
Sewing company,sewing_company
Sewing machine repair service,sewing_machine_repair_service
Sewing machine store,sewing_machine_store
Sewing shop,sewing_shop
Sexologist,sexologist
Seychelles restaurant,seychelles_restaurant
Sfiha restaurant,sfiha_restaurant
Shabu-shabu restaurant,shabu_shabu_restaurant
Shandong restaurant,shan_dong_restaurant
Shanghainese restaurant,shanghainese_restaurant
Shared-use commercial kitchen,shared_use_commercial_kitchen
Sharpening service,sharpening_service
Shawarma restaurant,shawarma_restaurant
Shed builder,shed_builder
Sheep shearer,sheep_shearer
Sheepskin and wool products supplier,sheepskin_and_wool_products_supplier
Sheepskin coat store,sheepskin_coat_store
Sheet metal contractor,sheet_metal_contractor
Sheet music store,sheet_music_store
Shelter,shelter
Sheltered housing,sheltered_housing
Shelving store,shelving_store
Sheriff's department,sheriffs_department
Shinkin bank,shinkin_bank
Shinto shrine,shinto_shrine
Shipbuilding and repair company,shipbuilding_and_repair_company
Shipping and mailing service,shipping_and_mailing_service
Shipping company,shipping_company
Shipping equipment industry,shipping_equipment_industry
Shipping service,shipping_service
Shipyard,shipyard
Shochu brewery,shochu_brewery
Shoe factory,shoe_factory
Shoe repair shop,shoe_repair_shop
Shoe shining service,shoe_shining_service
Shoe store,shoe_store
Shogi lesson,shogi_lesson
Shooting event area,shooting_event_area
Shooting range,shooting_range
Shop supermarket furniture store,shop_supermarket_furniture_store
Shopfitter,shopfitter
Shopping mall,shopping_center
Short term apartment rental agency,short_term_apartment_rental_agency
Shower door shop,shower_door_shop
Shredding service,shredding_service
Shrimp farm,shrimp_farm
Shrine,shrine
Sichuan restaurant,sichuan_restaurant
Sicilian restaurant,sicilian_restaurant
Siding contractor,siding_contractor
Sightseeing tour agency,sightseeing_tour_agency
Sign shop,sign_shop
Silk plant shop,silk_plant_shop
Silk store,silk_store
Silversmith,silversmith
Singaporean restaurant,singaporean_restaurant
Singing telegram service,singing_telegram_service
Single sex secondary school,single_sex_secondary_school
Singles organization,singles_organization
Sixth form college,sixth_form_college
Skate sharpening service,skate_sharpening_service
Skate shop,skate_shop
Skateboard park,skateboard_park
Skateboard shop,skateboard_shop
Skating instructor,skating_instructor
Skeet shooting range,skeet_shooting_range
Ski club,ski_club
Ski rental service,ski_rental_service
Ski repair service,ski_repair_service
Ski resort,ski_resort
Ski school,ski_school
Ski shop,ski_store
Skin care clinic,skin_care_clinic
Skin care products vending machine,skin_care_products_vending_machine
Skittle club,skittle_club
Skoda dealer,skoda_dealer
Skydiving center,skydiving_center
Skylight contractor,skylight_contractor
Slaughterhouse,slaughterhouse
Sleep clinic,sleep_clinic
Small appliance repair service,small_appliance_repair_service
Small claims assistance service,small_claims_assistance_service
Small engine repair service,small_engine_repair_service
Small plates restaurant,small_plates_restaurant
Smart Car dealer,smart_car_dealer
Smart dealer,smart_dealer
Smart shop,smart_shop
Smog inspection station,smog_inspection_station
Snack bar,snack_bar
Snow removal service,snow_removal_service
Snowboard rental service,snowboard_rental_service
Snowboard shop,snowboard_shop
Snowmobile dealer,snowmobile_dealer
Snowmobile rental service,snowmobile_rental_service
Soapland,soapland
Soba noodle shop,soba_noodle_shop
Soccer club,soccer_club
Soccer field,soccer_field
Soccer practice,soccer_practice
Soccer store,soccer_store
Social club,social_club
Social security attorney,social_security_attorney
Social security financial department,social_security_financial_department
Social security office,social_security_office
Social services organization,social_services_organization
Social welfare center,social_welfare_center
Social worker,social_worker
Societe de Flocage,societe_de_flocage
Sod supplier,sod_supplier
Sofa store,sofa_store
Soft drinks shop,soft_drinks_shop
Softball club,softball_club
Softball field,softball_field
Software company,software_company
Software training institute,software_training_institute
Soil testing service,soil_testing_service
Sokol house,sokol_house
Solar energy company,solar_energy_company
Solar energy equipment supplier,solar_energy_equipment_supplier
Solar energy system service,solar_energy_contractor
Solar hot water system supplier,solar_hot_water_system_supplier
Solar photovoltaic power plant,solar_photovoltaic_power_plant
Solid fuel company,solid_fuel_company
Solid waste engineer,solid_waste_engineer
Soondae restaurant,soondae_restaurant
Soto ayam restaurant,soto_ayam_restaurant
Soto restaurant,soto_restaurant
Soul food restaurant,soul_food_restaurant
Soup kitchen,soup_kitchen
Soup restaurant,soup_restaurant
Soup shop,soup_shop
South African restaurant,south_african_restaurant
South American restaurant,south_american_restaurant
South Asian restaurant,south_asia_restaurant
South Indian restaurant,south_indian_restaurant
South Sulawesi restaurant,south_sulawesi_restaurant
Southeast Asian restaurant,south_east_asian_restaurant
Southern Italian restaurant,southern_italian_restaurant
Southern restaurant (US),southern_us_restaurant
Southwest France restaurant,southwest_french_restaurant
Southwestern restaurant (US),southwestern_us_restaurant
Souvenir manufacturer,souvenir_manufacturer
Souvenir store,souvenir_store
Soy sauce maker,soy_sauce_maker
Spa,spa
Spa and health club,spa_and_health_club
Spa garden,spa_garden
Space of remembrance,space_of_remembrance
Spanish restaurant,spanish_restaurant
Special education school,special_education_school
Special educator,special_educator
Specialized clinic,specialized_clinic
Specialized hospital,specialized_hospital
Speech pathologist,speech_pathologist
Sperm bank,sperm_bank
Spice store,spice_store
Spices exporter,spices_exporter
Spices wholesalers,spices_wholesalers
Spiritist center,spiritist_center
Sport tour agency,sport_tour_agency
Sporting goods store,sporting_goods_store
Sports accessories wholesaler,sports_accessories_wholesaler
Sports activity location,Sports_activity_location
Sports bar,sports_bar
Sports card store,sports_card_store
Sports club,sports_club
Sports complex,sports_complex
Sports equipment rental service,sports_equipment_rental_service
Sports massage therapist,sports_massage_therapist
Sports medicine clinic,sports_medicine_clinic
Sports medicine physician,sports_medicine_physician
Sports memorabilia store,sports_memorabilia_store
Sports nutrition store,sports_nutrition_store
Sports school,sports_school
Sportswear store,sportswear_store
Sportwear manufacturer,sportwear_manufacturer
Spring supplier,spring_supplier
Squash club,squash_club
Squash court,squash_court
Sri Lankan restaurant,sri_lankan_restaurant
Stable,stable
Stadium,stadium
Stage,stage
Stage lighting equipment supplier,stage_lighting_equipment_supplier
Stained glass studio,stained_glass_studio
Stainless steel plant,stainless_steel_plant
Stair contractor,stair_contractor
Stall installation service,stall_installation_service
Stamp collectors club,stamp_collectors_club
Stamp shop,stamp_shop
Stand bar,stand_bar
Staple food package,staple_food_package
State Department Agriculture Food Supply,state_department_agriculture_food_supply
State Department Communication,state_department_communication
State Department Finance,state_department_finance
State Department Housing and Urban Development,state_department_housing_and_urban_development
State Department Science Technology,state_department_science_technology
State Department for Social Development,state_department_for_social_development
State Department of Environment,state_department_of_environment
State Department of Tourism,state_department_of_tourism
State Department of Transportation,state_department_of_transportation
State Dept of Culture,state_dept_of_culture
State Dept of Sports,state_dept_of_sports
State archive,state_archive
State department of agricultural development,state_department_agricultural_development
State department of social defense,state_department_social_defense
State employment department,state_employment_department
State government office,state_government_office
State liquor store,state_liquor_store
State office of education,state_office_of_education
State owned farm,state_owned_farm
State park,state_park
State police,state_police
Stationery manufacturer,stationery_manufacturer
Stationery store,stationery_store
Stationery wholesaler,stationery_wholesaler
Statuary,statuary
Steak house,steak_house
Steamboat restaurant,steamboat_restaurant
Steamed bun shop,steamed_bun_shop
Steel construction company,steel_construction_company
Steel distributor,steel_distributor
Steel drum supplier,steel_drum_supplier
Steel erector,steel_erector
Steel fabricator,steel_fabricator
Steel framework contractor,steel_framework_contractor
Steelwork design company,steelwork_design_company
Stereo rental store,stereo_rental_store
Stereo repair service,stereo_repair_service
Sticker manufacturer,sticker_manufacturer
Stitching class,stitching_class
Stock broker,stock_broker
Stock exchange building,stock_exchange_building
Stone carving,stone_carving
Stone cutter,stone_cutter
Stone supplier,stone_supplier
Storage facility,storage_facility
Store,store
Store equipment supplier,store_equipment_supplier
Stove builder,stove_builder
Stringed instrument maker,stringed_intrument_maker
Structural engineer,structural_engineer
Stucco contractor,stucco_contractor
Student career counseling office,student_career_counseling_office
Student dormitory,student_dormitory
Student housing center,student_housing_center
Student union,student_union
Students parents association,students_parents_association
Students support association,students_support_association
Study at home school,study_at_home_school
Studying center,studying_center
Stylist,stylist
Subaru dealer,subaru_dealer
